M	d	Method	asymp_opt_power	Trial	Value
2	1053	Unweighted SVD-Stack	0.0	64	0.020118913638521196
2	1053	Unweighted SVD-Stack	0.0	65	0.0005805801218456305
2	1053	Unweighted SVD-Stack	0.0	66	0.019075996087632132
2	1053	Unweighted SVD-Stack	0.0	67	0.11683869652569537
2	1053	Unweighted SVD-Stack	0.0	68	0.012387685480704732
2	1053	Unweighted SVD-Stack	0.0	69	0.04580904429767841
2	1053	Unweighted SVD-Stack	0.0	70	0.007579987592694448
2	1053	Unweighted SVD-Stack	0.0	71	0.10757258244718457
2	1053	Unweighted SVD-Stack	0.0	72	0.031421948336261274
2	1053	Unweighted SVD-Stack	0.0	73	0.00906325511573593
2	1053	Unweighted SVD-Stack	0.0	74	0.04567686840986694
2	1053	Unweighted SVD-Stack	0.0	75	0.09925671645020909
2	1053	Unweighted SVD-Stack	0.0	76	0.004902168286420084
2	1053	Unweighted SVD-Stack	0.0	77	0.016353972878634243
2	1053	Unweighted SVD-Stack	0.0	78	0.015542370800861863
2	1053	Unweighted SVD-Stack	0.0	79	0.014691463759184857
2	1053	Unweighted SVD-Stack	0.0	80	0.017047455952912488
2	1053	Unweighted SVD-Stack	0.0	81	0.02826035327682377
2	1053	Unweighted SVD-Stack	0.0	82	0.034052017106398436
2	1053	Unweighted SVD-Stack	0.0	83	0.05646348491751945
2	1053	Unweighted SVD-Stack	0.0	84	0.0036160970381132855
2	1053	Unweighted SVD-Stack	0.0	85	0.018632912312295604
2	1053	Unweighted SVD-Stack	0.0	86	0.04972606137061477
2	1053	Unweighted SVD-Stack	0.0	87	0.00019702354591134808
2	1053	Unweighted SVD-Stack	0.0	88	6.66332138911995e-05
2	1053	Unweighted SVD-Stack	0.0	89	0.0003733543540673088
2	1053	Unweighted SVD-Stack	0.0	90	0.008130870045485301
2	1053	Unweighted SVD-Stack	0.0	91	0.057532267026109675
2	1053	Unweighted SVD-Stack	0.0	92	0.06107208699882986
2	1053	Unweighted SVD-Stack	0.0	93	0.038806238314357824
2	1053	Unweighted SVD-Stack	0.0	94	0.04888177229930763
2	1053	Unweighted SVD-Stack	0.0	95	0.05101040377300497
2	1053	Unweighted SVD-Stack	0.0	96	0.009140595087045492
2	1053	Unweighted SVD-Stack	0.0	97	0.029664679361874124
2	1053	Unweighted SVD-Stack	0.0	98	0.10825793157244172
2	1053	Unweighted SVD-Stack	0.0	99	0.05338250099850666
2	1053	Weighted SVD-Stack	0.0	0	0.10439795146694889
2	1053	Weighted SVD-Stack	0.0	1	0.0007050334973765595
2	1053	Weighted SVD-Stack	0.0	2	0.009413654616408022
2	1053	Weighted SVD-Stack	0.0	3	0.053458370683544566
2	1053	Weighted SVD-Stack	0.0	4	0.0036151853610060752
2	1053	Weighted SVD-Stack	0.0	5	0.037243453125057516
2	1053	Weighted SVD-Stack	0.0	6	0.03859997451107153
2	1053	Weighted SVD-Stack	0.0	7	0.001771552652396561
2	1053	Weighted SVD-Stack	0.0	8	0.03785161260497125
2	1053	Weighted SVD-Stack	0.0	9	0.01817186186741755
2	1053	Weighted SVD-Stack	0.0	10	0.031494682332388134
2	1053	Weighted SVD-Stack	0.0	11	0.05154461005854935
2	1053	Weighted SVD-Stack	0.0	12	0.046242387278690164
2	1053	Weighted SVD-Stack	0.0	13	0.0008611227605310591
2	1053	Weighted SVD-Stack	0.0	14	4.531536095662521e-05
2	1053	Weighted SVD-Stack	0.0	15	0.007920924505366371
2	1053	Weighted SVD-Stack	0.0	16	0.014388237845786403
2	1053	Weighted SVD-Stack	0.0	17	0.05568813438337592
2	1053	Weighted SVD-Stack	0.0	18	0.00022971399610950387
2	1053	Weighted SVD-Stack	0.0	19	0.05413439695934806
2	1053	Weighted SVD-Stack	0.0	20	0.14275699531736288
2	1053	Weighted SVD-Stack	0.0	21	0.022718521847998833
2	1053	Weighted SVD-Stack	0.0	22	0.13088757404692314
2	1053	Weighted SVD-Stack	0.0	23	0.0628629616971769
2	1053	Weighted SVD-Stack	0.0	24	0.1272218873470155
2	1053	Weighted SVD-Stack	0.0	25	0.008641822049281577
2	1053	Weighted SVD-Stack	0.0	26	0.056987763838056045
2	1053	Weighted SVD-Stack	0.0	27	0.05739903199794551
2	1053	Weighted SVD-Stack	0.0	28	0.03942921237088297
2	1053	Weighted SVD-Stack	0.0	29	0.024009673831391177
2	1053	Weighted SVD-Stack	0.0	30	0.007318469262744687
2	1053	Weighted SVD-Stack	0.0	31	0.048540505259201984
2	1053	Weighted SVD-Stack	0.0	32	0.000773137295874124
2	1053	Weighted SVD-Stack	0.0	33	0.060756929769186924
2	1053	Weighted SVD-Stack	0.0	34	0.07432588421028126
2	1053	Weighted SVD-Stack	0.0	35	0.0005219597205144057
2	1053	Weighted SVD-Stack	0.0	36	0.0005754215897707323
2	1053	Weighted SVD-Stack	0.0	37	0.0016691728203083178
2	1053	Weighted SVD-Stack	0.0	38	0.1292425855084727
2	1053	Weighted SVD-Stack	0.0	39	0.0012114171293762792
2	1053	Weighted SVD-Stack	0.0	40	0.008569914677352903
2	1053	Weighted SVD-Stack	0.0	41	0.025463538885547192
2	1053	Weighted SVD-Stack	0.0	42	0.010012194637688916
2	1053	Weighted SVD-Stack	0.0	43	0.06703523713281198
2	1053	Weighted SVD-Stack	0.0	44	0.017957081752299
2	1053	Weighted SVD-Stack	0.0	45	0.05624358289493
2	1053	Weighted SVD-Stack	0.0	46	0.022256663764017613
2	1053	Weighted SVD-Stack	0.0	47	0.0034354247403318968
2	1053	Weighted SVD-Stack	0.0	48	0.050419539477352164
2	1053	Weighted SVD-Stack	0.0	49	0.07726109323792113
2	1053	Weighted SVD-Stack	0.0	50	0.03687245683850067
2	1053	Weighted SVD-Stack	0.0	51	0.010487312380923618
2	1053	Weighted SVD-Stack	0.0	52	0.014964928589375677
2	1053	Weighted SVD-Stack	0.0	53	0.027736493614849193
2	1053	Weighted SVD-Stack	0.0	54	0.01013100674885696
2	1053	Weighted SVD-Stack	0.0	55	0.0007256525062273471
2	1053	Weighted SVD-Stack	0.0	56	0.00199566468496821
2	1053	Weighted SVD-Stack	0.0	57	0.0007749888464536641
2	1053	Weighted SVD-Stack	0.0	58	0.09009282268512714
2	1053	Weighted SVD-Stack	0.0	59	0.001873200326320724
2	1053	Weighted SVD-Stack	0.0	60	0.03929621245927733
2	1053	Weighted SVD-Stack	0.0	61	0.050424076885129177
2	1053	Weighted SVD-Stack	0.0	62	0.01725465064623256
2	1053	Weighted SVD-Stack	0.0	63	0.09688829319583687
2	1053	Weighted SVD-Stack	0.0	64	0.003990687051779808
2	1053	Weighted SVD-Stack	0.0	65	0.0008321347733400577
2	1053	Weighted SVD-Stack	0.0	66	0.06455440554905842
2	1053	Weighted SVD-Stack	0.0	67	0.14467678479363075
2	1053	Weighted SVD-Stack	0.0	68	0.03469854132222423
2	1053	Weighted SVD-Stack	0.0	69	0.05081475574198349
2	1053	Weighted SVD-Stack	0.0	70	0.021716252255214546
2	1053	Weighted SVD-Stack	0.0	71	0.1356817547152007
2	1053	Weighted SVD-Stack	0.0	72	0.02706979536608673
2	1053	Weighted SVD-Stack	0.0	73	0.0113216402550048
2	1053	Weighted SVD-Stack	0.0	74	0.03325311567396735
2	1053	Weighted SVD-Stack	0.0	75	0.10694909128884715
2	1053	Weighted SVD-Stack	0.0	76	0.007389573493522478
2	1053	Weighted SVD-Stack	0.0	77	0.005513566246948185
2	1053	Weighted SVD-Stack	0.0	78	0.029648156252660568
2	1053	Weighted SVD-Stack	0.0	79	0.046496778978825364
2	1053	Weighted SVD-Stack	0.0	80	0.0019502483676315406
2	1053	Weighted SVD-Stack	0.0	81	0.01940227752154458
2	1053	Weighted SVD-Stack	0.0	82	0.06705030400415005
2	1053	Weighted SVD-Stack	0.0	83	0.07120743938144594
2	1053	Weighted SVD-Stack	0.0	84	0.0011339166405677412
2	1053	Weighted SVD-Stack	0.0	85	0.004431584896385136
2	1053	Weighted SVD-Stack	0.0	86	0.05004070830933295
2	1053	Weighted SVD-Stack	0.0	87	0.009075101651663952
2	1053	Weighted SVD-Stack	0.0	88	0.0021658411493250466
2	1053	Weighted SVD-Stack	0.0	89	1.6937281369488002e-05
2	1053	Weighted SVD-Stack	0.0	90	0.006822434330342969
2	1053	Weighted SVD-Stack	0.0	91	0.030112732213649726
2	1053	Weighted SVD-Stack	0.0	92	0.0723034457312865
2	1053	Weighted SVD-Stack	0.0	93	0.024639271993863194
2	1053	Weighted SVD-Stack	0.0	94	0.07665318446220144
2	1053	Weighted SVD-Stack	0.0	95	0.03166605044860689
2	1053	Weighted SVD-Stack	0.0	96	0.02313886581281642
2	1053	Weighted SVD-Stack	0.0	97	0.028015623704221736
2	1053	Weighted SVD-Stack	0.0	98	0.12634747595061058
2	1053	Weighted SVD-Stack	0.0	99	0.08273835729078148
2	1898	Unweighted Stack-SVD	0.12235958115417994	0	0.1727759411231238
2	1898	Unweighted Stack-SVD	0.12235958115417994	1	0.06961593413134312
2	1898	Unweighted Stack-SVD	0.12235958115417994	2	0.00011853488679022425
2	1898	Unweighted Stack-SVD	0.12235958115417994	3	0.2044422512146476
2	1898	Unweighted Stack-SVD	0.12235958115417994	4	0.14538386953268007
2	1898	Unweighted Stack-SVD	0.12235958115417994	5	0.23110370884589485
2	1898	Unweighted Stack-SVD	0.12235958115417994	6	0.12721938951467968
2	1898	Unweighted Stack-SVD	0.12235958115417994	7	0.1432804690463838
2	1898	Unweighted Stack-SVD	0.12235958115417994	8	0.14414662602992304
2	1898	Unweighted Stack-SVD	0.12235958115417994	9	0.14280585581785818
2	1898	Unweighted Stack-SVD	0.12235958115417994	10	0.11669090173571918
2	1898	Unweighted Stack-SVD	0.12235958115417994	11	0.1863358812204055
2	1898	Unweighted Stack-SVD	0.12235958115417994	12	0.029023075425374606
2	1898	Unweighted Stack-SVD	0.12235958115417994	13	0.1352566653361522
2	1898	Unweighted Stack-SVD	0.12235958115417994	14	0.08123250342227817
2	1898	Unweighted Stack-SVD	0.12235958115417994	15	0.17809011351180418
2	1898	Unweighted Stack-SVD	0.12235958115417994	16	0.23840353149044047
2	1898	Unweighted Stack-SVD	0.12235958115417994	17	0.10322827836828083
2	1898	Unweighted Stack-SVD	0.12235958115417994	18	0.11213734019797808
2	1898	Unweighted Stack-SVD	0.12235958115417994	19	0.003842586390902438
2	1898	Unweighted Stack-SVD	0.12235958115417994	20	0.04542316351794028
2	1898	Unweighted Stack-SVD	0.12235958115417994	21	0.17343201148867907
2	1898	Unweighted Stack-SVD	0.12235958115417994	22	0.14932792971111766
2	1898	Unweighted Stack-SVD	0.12235958115417994	23	0.10691108511225718
2	1898	Unweighted Stack-SVD	0.12235958115417994	24	0.103727089404678
2	1898	Unweighted Stack-SVD	0.12235958115417994	25	0.13721090762512544
2	1898	Unweighted Stack-SVD	0.12235958115417994	26	0.126110868441628
2	1898	Unweighted Stack-SVD	0.12235958115417994	27	0.17968651892648507
2	1898	Unweighted Stack-SVD	0.12235958115417994	28	0.11984893465714484
2	1898	Unweighted Stack-SVD	0.12235958115417994	29	0.11572467579484728
2	1898	Unweighted Stack-SVD	0.12235958115417994	30	0.10473667134936168
2	1898	Unweighted Stack-SVD	0.12235958115417994	31	0.08224178961959132
2	1898	Unweighted Stack-SVD	0.12235958115417994	32	0.028170628557115263
2	1898	Unweighted Stack-SVD	0.12235958115417994	33	0.229674597700896
2	1898	Unweighted Stack-SVD	0.12235958115417994	34	0.19950806534272295
2	1898	Unweighted Stack-SVD	0.12235958115417994	35	0.20176983060329062
2	1898	Unweighted Stack-SVD	0.12235958115417994	36	0.1462653116243425
2	1898	Unweighted Stack-SVD	0.12235958115417994	37	0.14039642257233587
2	1898	Unweighted Stack-SVD	0.12235958115417994	38	0.04744490022792212
2	1898	Unweighted Stack-SVD	0.12235958115417994	39	0.18556666952075143
2	1898	Unweighted Stack-SVD	0.12235958115417994	40	0.06696441725000156
2	1898	Unweighted Stack-SVD	0.12235958115417994	41	0.10631048081950545
2	1898	Unweighted Stack-SVD	0.12235958115417994	42	0.21739092214662964
2	1898	Unweighted Stack-SVD	0.12235958115417994	43	0.1295645593913901
2	1898	Unweighted Stack-SVD	0.12235958115417994	44	0.048883738071678576
2	1898	Unweighted Stack-SVD	0.12235958115417994	45	0.17355388650869064
2	1898	Unweighted Stack-SVD	0.12235958115417994	46	0.15460501858262143
2	1898	Unweighted Stack-SVD	0.12235958115417994	47	0.13716816469612372
2	1898	Unweighted Stack-SVD	0.12235958115417994	48	0.032252492330114874
2	1898	Unweighted Stack-SVD	0.12235958115417994	49	0.12237136049534948
2	1898	Unweighted Stack-SVD	0.12235958115417994	50	0.20770980774232245
2	1898	Unweighted Stack-SVD	0.12235958115417994	51	0.00017317305236104808
2	1898	Unweighted Stack-SVD	0.12235958115417994	52	0.19937433863743856
2	1898	Unweighted Stack-SVD	0.12235958115417994	53	0.03681368473354464
2	1898	Unweighted Stack-SVD	0.12235958115417994	54	0.049900158400042784
2	1898	Unweighted Stack-SVD	0.12235958115417994	55	0.13777021721943844
2	1898	Unweighted Stack-SVD	0.12235958115417994	56	0.21857389554752082
2	1898	Unweighted Stack-SVD	0.12235958115417994	57	0.0007261203569070144
2	1898	Unweighted Stack-SVD	0.12235958115417994	58	0.18425082770047663
2	1898	Unweighted Stack-SVD	0.12235958115417994	59	0.00010399703122399821
2	1898	Unweighted Stack-SVD	0.12235958115417994	60	0.07408652700374244
2	1898	Unweighted Stack-SVD	0.12235958115417994	61	0.1600267794863025
2	1898	Unweighted Stack-SVD	0.12235958115417994	62	0.14124215206806368
2	1898	Unweighted Stack-SVD	0.12235958115417994	63	0.13964015679643693
2	1898	Unweighted Stack-SVD	0.12235958115417994	64	0.18177336650442355
2	1898	Unweighted Stack-SVD	0.12235958115417994	65	0.14403508554092959
2	1898	Unweighted Stack-SVD	0.12235958115417994	66	0.06937349912217813
2	1898	Unweighted Stack-SVD	0.12235958115417994	67	0.18114171041567717
2	1898	Unweighted Stack-SVD	0.12235958115417994	68	0.19145276452364404
2	1898	Unweighted Stack-SVD	0.12235958115417994	69	0.13330482994921694
2	1898	Unweighted Stack-SVD	0.12235958115417994	70	0.0016606850789739737
2	1898	Unweighted Stack-SVD	0.12235958115417994	71	0.1448638987644056
2	1898	Unweighted Stack-SVD	0.12235958115417994	72	0.07852823645041525
2	1898	Unweighted Stack-SVD	0.12235958115417994	73	0.1590644066785813
2	1898	Unweighted Stack-SVD	0.12235958115417994	74	0.15620272131965324
2	1898	Unweighted Stack-SVD	0.12235958115417994	75	0.1868231423427316
2	1898	Unweighted Stack-SVD	0.12235958115417994	76	0.15799652442764217
2	1898	Unweighted Stack-SVD	0.12235958115417994	77	0.03671850540656828
2	1898	Unweighted Stack-SVD	0.12235958115417994	78	0.19964276238917786
2	1898	Unweighted Stack-SVD	0.12235958115417994	79	0.15592075465949848
2	1898	Unweighted Stack-SVD	0.12235958115417994	80	0.011238107964655469
2	1898	Unweighted Stack-SVD	0.12235958115417994	81	0.19247731323622497
2	1898	Unweighted Stack-SVD	0.12235958115417994	82	0.02765986094599737
2	1898	Unweighted Stack-SVD	0.12235958115417994	83	0.08409402371092752
2	1898	Unweighted Stack-SVD	0.12235958115417994	84	0.08284412244945058
2	1898	Unweighted Stack-SVD	0.12235958115417994	85	0.06781849704901483
2	1898	Unweighted Stack-SVD	0.12235958115417994	86	0.2479594281240694
2	1898	Unweighted Stack-SVD	0.12235958115417994	87	0.20668123838853647
2	1898	Unweighted Stack-SVD	0.12235958115417994	88	0.06543862135986686
2	1898	Unweighted Stack-SVD	0.12235958115417994	89	0.20478317447696953
2	1898	Unweighted Stack-SVD	0.12235958115417994	90	0.15413219444482223
2	1898	Unweighted Stack-SVD	0.12235958115417994	91	0.11733469119391163
2	1898	Unweighted Stack-SVD	0.12235958115417994	92	0.20231635655205413
2	1898	Unweighted Stack-SVD	0.12235958115417994	93	0.00484399776844264
2	1898	Unweighted Stack-SVD	0.12235958115417994	94	0.21500558760239863
2	1898	Unweighted Stack-SVD	0.12235958115417994	95	0.18140545443089448
2	1898	Unweighted Stack-SVD	0.12235958115417994	96	0.11203794197322808
2	1898	Unweighted Stack-SVD	0.12235958115417994	97	0.044989770513729745
2	1898	Unweighted Stack-SVD	0.12235958115417994	98	0.013486057006270712
2	1898	Unweighted Stack-SVD	0.12235958115417994	99	0.18984337414782132
2	1898	Weighted Stack-SVD	0.13791891932487488	0	0.19116744615659978
2	1898	Weighted Stack-SVD	0.13791891932487488	1	0.07019733238967005
2	1898	Weighted Stack-SVD	0.13791891932487488	2	0.019604245950028645
2	1898	Weighted Stack-SVD	0.13791891932487488	3	0.20218963524443076
2	1898	Weighted Stack-SVD	0.13791891932487488	4	0.167430752908404
